seed,source_file,test_macro_f1,test_accuracy,test_loss,best_val_macro_f1,best_val_accuracy,best_val_loss,final_val_macro_f1,final_val_accuracy,final_val_loss,train_val_gap,overfitting_detected,total_epochs,best_epoch,early_stopped,training_time_min,train_size,val_size,test_size
303,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_303_results.json,0.7832534779888098,0.7842344618494189,0.7076466093140263,0.777654907852802,0.7794638340920587,0.7129479435182386,0.7772053291280558,0.7789580171977744,0.7129479435182386,0.18425741524605344,False,20,19,False,93.47601126432419,9261,1984,1985
309,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_309_results.json,0.7755166502490852,0.7781707933299646,0.6922269785596479,0.7685695786947753,0.770748987854251,0.7283657957469264,0.7680789925193806,0.770242914979757,0.7283657957469264,0.16458126117354432,False,20,19,False,17.052470032374064,9261,1984,1985
328,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_328_results.json,0.7955863117130041,0.7980817768803634,0.6830785577335665,0.7814900074627812,0.7829614604462475,0.7014236089683348,0.780129302518741,0.7814401622718052,0.7014236089683348,0.20478057382807746,False,20,15,True,16.745242400964102,9261,1984,1985
333,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_333_results.json,0.777031268730729,0.7793522267206477,0.7228404485410259,0.7685309488284767,0.7716018191005558,0.7123551445622598,0.7664563285069884,0.7690752905507833,0.7123551445622598,0.17639414779654783,False,20,15,True,17.047643665472666,9261,1984,1985
347,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_347_results.json,0.7862430623969866,0.7883544303797468,0.6922941428999747,0.7811989496364735,0.78159757330637,0.696581214185684,0.7801007483962026,0.7805864509605662,0.696581214185684,0.1860195709410516,False,20,17,False,17.075520360469817,9261,1984,1985
360,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_360_results.json,0.7681928141458566,0.7720364741641338,0.7160818797926749,0.7783651884080893,0.7792929292929293,0.7017706397079653,0.7783651884080893,0.7792929292929293,0.7017706397079653,0.1779134177009979,False,20,20,False,17.497288906574248,9261,1984,1985
367,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_367_results.json,0.7757680330472149,0.7785642062689585,0.7118463319155478,0.7718711189986767,0.7747474747474747,0.7091931325774039,0.7718711189986767,0.7747474747474747,0.7091931325774039,0.1769204614670472,False,20,19,False,17.532168873151143,9261,1984,1985
378,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_378_results.json,0.7682941302995607,0.7706329113924051,0.7191908599868897,0.7815395101604582,0.7836198179979778,0.6992453769330056,0.7808623151435699,0.7831142568250758,0.6992453769330056,0.16897818708954704,False,20,18,False,17.22747544447581,9261,1984,1985
380,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_380_results.json,0.7942549993466829,0.7970721857647652,0.6854186952114105,0.777427867953451,0.7786220871327254,0.7253678912116636,0.7774024816987347,0.7786220871327254,0.7253678912116636,0.1652055446863946,False,20,19,False,17.419486900170643,9261,1984,1985
457,/content/drive/MyDrive/data255_revision_1/model/gated/result/real_30seeds_batch3_rerun/experiments/seed_457_results.json,0.7693289277415662,0.7728882144663631,0.712827879574991,0.7810878123292422,0.7837291561394644,0.7073273668366094,0.7805851135651745,0.7832238504295098,0.7073273668366094,0.18760573633787747,False,20,18,False,17.276279632250468,9261,1984,1985
